id,r,r_star,alpha,V,k_eff
1,0.863702933647831,0.6582914572864321,0.9630245798847135,0.48500567778187603,-4.521598867436391
1,0.8867789662262082,0.6758793969849247,0.9630245798847135,0.4286473346582774,-4.855237216960115
1,0.9098549988045853,0.6934673366834171,0.9630245798847135,0.3766281125612747,-5.225225508501383
1,0.9329310313829625,0.7110552763819096,0.9630245798847135,0.3287621362078172,-5.63821909019391
1,0.9560070639613396,0.728643216080402,0.9630245798847135,0.28487041587318934,-6.102598781744598
1,0.9790830965397168,0.7462311557788944,0.9630245798847135,0.24478060638438698,-6.629068808229555
1,1.002159129118094,0.7638190954773869,0.9630245798847135,0.20832677433679114,-7.231521895794147
1,1.0252351616964712,0.7814070351758795,0.9630245798847135,0.17534917325696536,-7.928321999755233
1,1.0483111942748482,0.7989949748743718,0.9630245798847135,0.14569402644365959,-8.744260464952708
1,1.0713872268532256,0.8165829145728645,0.9630245798847135,0.11921331722810193,-9.713637648217132
1,1.0944632594316026,0.8341708542713567,0.9630245798847135,0.09576458640333622,-10.88530557331278
1,1.1175392920099798,0.8517587939698492,0.9630245798847135,0.07521073658072726,-12.331300272447695
1,1.140615324588357,0.8693467336683417,0.9630245798847135,0.057419843239904476,-14.162446403615679
1,1.163691357166734,0.8869346733668341,0.9630245798847135,0.042264972246210064,-16.558526177456123
1,1.1867673897451114,0.9045226130653268,0.9630245798847135,0.029624003617317922,-19.831792887484863
1,1.2098434223234884,0.922110552763819,0.9630245798847135,0.019379461328005415,-24.5765350296703
1,1.2329194549018656,0.9396984924623115,0.9630245798847135,0.01141834894912849,-32.08037763127339
1,1.2559954874802428,0.957286432160804,0.9630245798847135,0.005631990923705714,-45.75173980388617
1,1.27907152005862,0.9748743718592965,0.9630245798847135,0.0019158792896138096,-78.54261401925615
1,1.3021475526369972,0.9924623115577891,0.9630245798847135,0.00016952566479867793,-264.29025524673995
1,1.3252235852153742,1.0100502512562815,0.9630245798847135,0.00029631831707759406,200.02886585255737
1,1.3482996177937516,1.027638190954774,0.9630245798847135,0.002203384146580156,73.37838556386653
1,1.3713756503721286,1.0452261306532664,0.9630245798847135,0.005801455414646809,45.22295026798477
1,1.3944516829505058,1.0628140703517588,0.9630245798847135,0.01100474105858175,32.8268022998218
1,1.417527715528883,1.0804020100502514,0.9630245798847135,0.017730802437047728,25.847971867622604
1,1.44060374810726,1.0979899497487438,0.9630245798847135,0.025900433356102585,21.369493059194387
1,1.4636797806856374,1.1155778894472363,0.9630245798847135,0.03543754423091392,18.24994436420158
1,1.4867558132640144,1.1331658291457287,0.9630245798847135,0.04626905024305512,15.950919348617832
1,1.5098318458423916,1.150753768844221,0.9630245798847135,0.058324763357996405,14.185267857073672
1,1.5329078784207688,1.1683417085427137,0.9630245798847135,0.07153728807194519,12.785842730162823
1,1.555983910999146,1.185929648241206,0.9630245798847135,0.08584192076159444,11.648741628153566
1,1.5790599435775232,1.2035175879396987,0.9630245798847135,0.10117655251458003,10.705979020194471
1,1.6021359761559002,1.221105527638191,0.9630245798847135,0.11748157532256022,9.911201087773675
